time;machine;benchmark;#SDC;#abort;#end;acc_time;header;acc_err;file_path
Mon May 24 08:42:34 2021;carol-raspberry1;Detection_ECC_OFF;93;0;0;1540.467851; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssdlite_mobiledet_coco_qat_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;980;/tmp/parserSDC/2021_05_24_08_42_34_Detection_ECC_OFF_carol-raspberry1.log
Mon May 24 09:42:57 2021;carol-raspberry1;Detection_ECC_OFF;0;0;0;16.267737; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/ssd_mobilenet_v2_coco_quant_postprocess_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/VOC2012.txt;0;/tmp/parserSDC/2021_05_24_09_42_57_Detection_ECC_OFF_carol-raspberry1.log
Sun May 30 16:36:53 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;18168.184841; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out;1;/tmp/parserSDC/2021_05_30_16_36_53_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May 30 22:03:12 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;8096.330629; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1024_1024_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.out;1;/tmp/parserSDC/2021_05_30_22_03_12_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Mon May 31 00:37:25 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;2;0;0;15736.811412; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out;2;/tmp/parserSDC/2021_05_31_00_37_25_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Mon May 31 05:19:47 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;3;0;0;4520.781298; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1024_1024_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.out;4;/tmp/parserSDC/2021_05_31_05_19_47_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Mon May 31 06:46:03 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;11685.772254; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_31_06_46_03_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Mon May 31 10:16:49 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;4;0;0;28599.729381; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1024_1024_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.out;9;/tmp/parserSDC/2021_05_31_10_16_49_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Mon May 31 19:19:51 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_31_19_19_51_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Mon May 31 19:21:13 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;5;0;0;41163.959071; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out;229;/tmp/parserSDC/2021_05_31_19_21_13_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Tue Jun  1 07:39:35 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;4332.748159; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1024_1024_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.out;1;/tmp/parserSDC/2021_06_01_07_39_35_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Tue Jun  1 09:02:17 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;1092.462072; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out;69;/tmp/parserSDC/2021_06_01_09_02_17_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Wed Jun  2 15:09:05 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;167.685749; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1024_1024_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_06_02_15_09_05_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Wed Jun  2 15:21:44 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1024_1024_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_06_02_15_21_44_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Wed Jun  2 15:22:15 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1024_1024_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1024_1024_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_06_02_15_22_15_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Wed Jun  2 16:12:07 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;30.916572; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1024_1024_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1024_1024_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_06_02_16_12_07_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Wed Jun  2 17:16:39 2021;carol-raspberry1;Classification_ECC_OFF;55;0;0;2822.059157; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;103;/tmp/parserSDC/2021_06_02_17_16_39_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:13:09 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_18_13_09_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:14:34 2021;carol-raspberry1;Classification_ECC_OFF;47;1;1;814.74131; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;86;/tmp/parserSDC/2021_06_02_18_14_34_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:32:29 2021;carol-raspberry1;Classification_ECC_OFF;21;0;0;291.181681; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;32;/tmp/parserSDC/2021_06_02_18_32_29_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:39:35 2021;carol-raspberry1;Classification_ECC_OFF;26;0;0;373.002802; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;49;/tmp/parserSDC/2021_06_02_18_39_35_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:48:16 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_18_48_16_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:49:40 2021;carol-raspberry1;Classification_ECC_OFF;5;0;0;117.947002; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;7;/tmp/parserSDC/2021_06_02_18_49_40_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:52:45 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_18_52_45_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:54:09 2021;carol-raspberry1;Classification_ECC_OFF;6;0;0;89.911525; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;10;/tmp/parserSDC/2021_06_02_18_54_09_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 18:56:45 2021;carol-raspberry1;Classification_ECC_OFF;149;0;0;1760.580441; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;332;/tmp/parserSDC/2021_06_02_18_56_45_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 19:35:40 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_19_35_40_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 19:37:09 2021;carol-raspberry1;Classification_ECC_OFF;9;0;0;140.128153; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;19;/tmp/parserSDC/2021_06_02_19_37_09_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 19:40:48 2021;carol-raspberry1;Classification_ECC_OFF;25;0;0;285.767564; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;33;/tmp/parserSDC/2021_06_02_19_40_48_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 19:47:36 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_19_47_36_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 19:49:05 2021;carol-raspberry1;Classification_ECC_OFF;37;0;0;541.01709; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;59;/tmp/parserSDC/2021_06_02_19_49_05_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 20:01:13 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_20_01_13_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 20:02:41 2021;carol-raspberry1;Classification_ECC_OFF;76;0;0;1018.209935; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;146;/tmp/parserSDC/2021_06_02_20_02_41_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 20:25:04 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_20_25_04_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 20:26:25 2021;carol-raspberry1;Classification_ECC_OFF;208;0;0;2887.529273; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;391;/tmp/parserSDC/2021_06_02_20_26_25_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 21:30:56 2021;carol-raspberry1;Classification_ECC_OFF;12;0;0;297.630225; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;20;/tmp/parserSDC/2021_06_02_21_30_56_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 21:37:38 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_21_37_38_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 21:39:06 2021;carol-raspberry1;Classification_ECC_OFF;57;0;0;844.597664; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;135;/tmp/parserSDC/2021_06_02_21_39_06_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 21:57:41 2021;carol-raspberry1;Classification_ECC_OFF;4;0;0;86.305993; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;5;/tmp/parserSDC/2021_06_02_21_57_41_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 22:00:02 2021;carol-raspberry1;Classification_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;0;/tmp/parserSDC/2021_06_02_22_00_02_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 22:01:30 2021;carol-raspberry1;Classification_ECC_OFF;11;0;0;190.101697; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;18;/tmp/parserSDC/2021_06_02_22_01_30_Classification_ECC_OFF_carol-raspberry1.log
Wed Jun  2 22:06:12 2021;carol-raspberry1;Classification_ECC_OFF;195;0;0;2453.64837; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/models/tfhub_tf2_resnet_50_imagenet_ptq_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/neural-networks/inputs/ILSVRC2012_val_100.txt;350;/tmp/parserSDC/2021_06_02_22_06_12_Classification_ECC_OFF_carol-raspberry1.log
